pressure, node, date, time, humidity, ambient_temperature, amperage, wind_speed, imager_temperature
976.1, 72, 13.04.2023, 13:47, 30.9, 1.2, 339.7623, 1.9, 7.7
976.1, 112, 13.04.2023, 13:47, 30.9, 1.2, 156.2955, 1.9, 10.2
976.1, 9, 13.04.2023, 13:47, 30.9, 1.2, 339.7623, 1.9, 9.5
976.1, 113, 13.04.2023, 13:47, 30.9, 1.2, 339.7623, 1.9, 13.1
976.1, 17, 13.04.2023, 13:47, 30.9, 1.2, 155.5033, 1.9, 10.6
976.1, 122, 13.04.2023, 13:47, 30.9, 1.2, 339.7623, 1.9, 17.1
976.1, 11, 13.04.2023, 13:47, 30.9, 1.2, 339.7623, 1.9, 10.2
976.1, 114, 13.04.2023, 13:47, 30.9, 1.2, 339.7623, 1.9, 13.3
976.1, 18, 13.04.2023, 13:47, 30.9, 1.2, 155.5033, 1.9, 9.1
976.1, 12, 13.04.2023, 13:47, 30.9, 1.2, 337.7228, 2.4, 6
976.1, 126, 13.04.2023, 13:47, 30.9, 1.2, 339.7623, 2.4, 10.5
976.1, 14, 13.04.2023, 13:47, 30.9, 1.2, 321.3333, 2.4, 2.8
976.1, 54, 13.04.2023, 13:47, 30.9, 1.2, 321.3333, 2.4, 4.2
976.1, 19, 13.04.2023, 13:47, 30.9, 1.2, 331.6298, 2.4, 11.4
976.1, 2, 13.04.2023, 13:47, 30.9, 1.2, 338.5002, 2.4, 9.8
976.1, 16, 13.04.2023, 13:47, 30.9, 1.2, 321.3333, 2.4, 8.1
976.1, 55, 13.04.2023, 13:47, 30.9, 1.2, 338.5002, 2.4, 6.5
976.1, 20, 13.04.2023, 13:47, 30.9, 1.2, 331.6298, 2.4, 2.8
976.1, 3, 13.04.2023, 13:47, 30.9, 1.2, 338.5002, 2.4, 8
976.1, 53, 13.04.2023, 13:47, 30.9, 1.2, 331.6298, 2.4, 7.6
976.1, 56, 13.04.2023, 13:47, 31.1, 1.1, 331.6298, 3.3, 6
976.1, 5, 13.04.2023, 13:47, 31.1, 1.1, 331.6298, 3.3, 11.5
976.1, 21, 13.04.2023, 13:47, 31.1, 1.1, 321.3333, 3.3, 11
976.1, 60, 13.04.2023, 13:47, 31.1, 1.1, 339.1702, 3.3, 8.1
976.1, 7, 13.04.2023, 13:47, 31.1, 1.1, 315.0137, 3.3, 5.8
976.1, 57, 13.04.2023, 13:47, 31.1, 1.1, 339.1702, 3.3, 5.7
976.1, 61, 13.04.2023, 13:47, 31.1, 1.1, 339.1702, 3.3, 8.8
976.1, 22, 13.04.2023, 13:47, 31.1, 1.1, 315.0137, 3.3, 8.2
976.1, 8, 13.04.2023, 13:48, 31.1, 1.1, 315.0137, 3.3, 9.6
976.1, 58, 13.04.2023, 13:48, 31.1, 1.1, 324.2991, 3.3, 5.1
976.1, 62, 13.04.2023, 13:48, 31.1, 1.1, 339.1702, 3.3, 4.3
976.1, 23, 13.04.2023, 13:48, 31.1, 1.1, 157.2827, 3.3, 4.2
976.1, 26, 13.04.2023, 13:48, 31.1, 1.1, 339.1702, 3.3, 13.7
976.1, 64, 13.04.2023, 13:48, 31.5, 1.1, 339.1702, 2.4, 9.4
976.1, 63, 13.04.2023, 13:48, 31.5, 1.1, 339.1702, 2.4, 11.7
976.1, 24, 13.04.2023, 13:48, 31.5, 1.1, 157.0877, 2.4, 8.5
976.1, 27, 13.04.2023, 13:48, 31.5, 1.1, 342.8542, 2.4, 14.3
976.1, 72, 13.04.2023, 13:48, 31.5, 1.1, 342.8542, 2.4, 6.8
976.1, 65, 13.04.2023, 13:48, 31.5, 1.1, 342.8542, 2.4, 12.6
976.1, 28, 13.04.2023, 13:48, 31.5, 1.1, 342.8542, 2.4, 12.2
976.1, 25, 13.04.2023, 13:48, 31.5, 1.1, 342.8542, 2.4, 2.6
976.1, 113, 13.04.2023, 13:48, 31.5, 1.1, 342.8542, 2.4, 12.2
976.1, 66, 13.04.2023, 13:48, 31.5, 1.1, 342.8542, 2.4, 16.3
976.1, 29, 13.04.2023, 13:48, 31.5, 1.1, 342.8542, 2.4, 13.9
976.1, 114, 13.04.2023, 13:48, 31.8, 1.1, 342.8542, 1.4, 12.6
976.1, 42, 13.04.2023, 13:48, 31.8, 1.1, 342.8542, 1.4, 8.8
976.1, 68, 13.04.2023, 13:48, 31.8, 1.1, 356.1445, 1.4, 7.9
976.1, 30, 13.04.2023, 13:48, 31.8, 1.1, 356.1445, 1.4, 10.5
976.1, 69, 13.04.2023, 13:48, 31.8, 1.1, 356.1445, 1.4, 16.6
976.1, 54, 13.04.2023, 13:48, 31.8, 1.1, 330.1171, 1.4, 4.1
976.1, 44, 13.04.2023, 13:48, 31.8, 1.1, 356.1445, 1.4, 9.2
976.1, 31, 13.04.2023, 13:48, 31.8, 1.1, 356.1445, 1.4, 12.3
976.1, 71, 13.04.2023, 13:48, 31.8, 1.1, 356.1445, 1.4, 15.9
976.1, 55, 13.04.2023, 13:48, 31.8, 1.1, 356.1445, 1.4, 8.3
976.1, 45, 13.04.2023, 13:48, 31.8, 1.1, 356.1445, 1.4, 9.4
976.1, 33, 13.04.2023, 13:48, 31.8, 1.1, 356.1445, 1.4, 12.1
976.1, 74, 13.04.2023, 13:48, 31.5, 1.1, 357.2391, 2.4, 16.9
976.1, 56, 13.04.2023, 13:48, 31.5, 1.1, 342.9859, 2.4, 5.9
976.1, 47, 13.04.2023, 13:48, 31.5, 1.1, 357.2391, 2.4, 12.9
976.1, 34, 13.04.2023, 13:48, 31.5, 1.1, 357.2391, 2.4, 16.4
976.1, 57, 13.04.2023, 13:49, 31.5, 1.1, 357.2391, 2.4, 9.5
976.1, 78, 13.04.2023, 13:49, 31.5, 1.1, 156.8093, 2.4, 9.9
976.1, 35, 13.04.2023, 13:49, 31.5, 1.1, 357.2391, 2.4, 10.4
976.1, 48, 13.04.2023, 13:49, 31.5, 1.1, 357.2391, 2.4, 8.3
976.1, 36, 13.04.2023, 13:49, 31.5, 1.1, 357.2391, 2.4, 14.8
976.1, 58, 13.04.2023, 13:49, 31.5, 1.1, 342.9859, 2.4, 5.4
976.1, 59, 13.04.2023, 13:49, 31.5, 1.1, 357.2391, 2.4, 10
976.1, 37, 13.04.2023, 13:49, 32, 1.2, 357.7035, 3.2, 6.6
976.1, 64, 13.04.2023, 13:49, 32, 1.2, 357.7035, 3.2, 10.3
976.1, 75, 13.04.2023, 13:49, 32, 1.2, 155.3148, 3.2, 9
976.1, 38, 13.04.2023, 13:49, 32, 1.2, 357.7035, 3.2, 9.3
976.1, 72, 13.04.2023, 13:49, 32, 1.2, 357.7035, 3.2, 7
976.1, 77, 13.04.2023, 13:49, 32, 1.2, 157.0758, 3.2, 7.4
976.1, 39, 13.04.2023, 13:49, 32, 1.2, 357.7035, 3.2, 14.6
976.1, 113, 13.04.2023, 13:49, 32, 1.2, 357.7035, 3.2, 13.7
976.1, 40, 13.04.2023, 13:49, 32.3, 1.2, 359.9706, 3.3, 10.4
976.1, 114, 13.04.2023, 13:49, 32.3, 1.2, 359.9706, 3.3, 14.1
976.1, 79, 13.04.2023, 13:49, 32.3, 1.2, 154.7208, 3.3, 17.3
976.1, 41, 13.04.2023, 13:49, 32.3, 1.2, 359.9706, 3.3, 18.1
976.1, 54, 13.04.2023, 13:49, 32.3, 1.2, 361.9863, 3.3, 4.4
976.1, 80, 13.04.2023, 13:49, 32.3, 1.2, 155.7701, 3.3, 15.4
976.1, 50, 13.04.2023, 13:49, 32.3, 1.2, 361.9863, 3.3, 10.7
976.1, 55, 13.04.2023, 13:49, 32.3, 1.2, 359.9706, 3.3, 6.7
976.1, 81, 13.04.2023, 13:49, 32.3, 1.2, 156.1287, 3.3, 14.4
976.1, 56, 13.04.2023, 13:49, 33.3, 1.2, 353.4824, 1.1, 6.3
976.1, 51, 13.04.2023, 13:49, 33.3, 1.2, 353.4824, 1.1, 8.6
976.1, 82, 13.04.2023, 13:50, 33.3, 1.2, 156.0945, 1.1, 10.7
976.1, 57, 13.04.2023, 13:50, 33.3, 1.2, 361.5601, 1.1, 7.8
976.1, 52, 13.04.2023, 13:50, 33.3, 1.2, 353.4824, 1.1, 11.9
976.1, 83, 13.04.2023, 13:50, 33.3, 1.2, 156.0945, 1.1, 12.2
976.1, 58, 13.04.2023, 13:50, 33.3, 1.2, 353.4824, 1.1, 6.2
976.1, 1, 13.04.2023, 13:50, 33.3, 1.2, 363.7823, 1.1, 11.3
976.1, 76, 13.04.2023, 13:50, 33.4, 1.3, 154.1318, 2.2, 21.5
976.1, 84, 13.04.2023, 13:50, 33.4, 1.3, 155.5077, 2.2, 8.9
976.1, 4, 13.04.2023, 13:50, 33.4, 1.3, 357.487, 2.2, 7.6
976.1, 64, 13.04.2023, 13:50, 33.4, 1.3, 363.7823, 2.2, 12.6
976.1, 88, 13.04.2023, 13:50, 33.4, 1.3, 155.607, 2.2, 13.5
976.1, 6, 13.04.2023, 13:50, 33.4, 1.3, 366.0786, 2.2, 6
976.1, 85, 13.04.2023, 13:50, 33.4, 1.3, 154.1318, 2.2, 14.4
976.1, 72, 13.04.2023, 13:50, 33.4, 1.3, 363.7823, 2.2, 8.1
976.1, 94, 13.04.2023, 13:50, 33.4, 1.3, 154.1318, 2.2, 11.4
976.1, 9, 13.04.2023, 13:50, 33.4, 1.3, 363.7823, 2.2, 10.8
976.1, 113, 13.04.2023, 13:50, 33.4, 1.3, 363.7823, 2.2, 15.9
976.1, 87, 13.04.2023, 13:50, 33.4, 1.3, 154.9738, 2.2, 14.3
976.1, 95, 13.04.2023, 13:50, 32.9, 1.3, 154.9738, 2.6, 11.6
976.1, 11, 13.04.2023, 13:50, 32.9, 1.3, 368.3673, 2.6, 11.1
976.1, 114, 13.04.2023, 13:50, 32.9, 1.3, 368.3673, 2.6, 16.2
976.1, 90, 13.04.2023, 13:50, 32.9, 1.3, 156.6909, 2.6, 13.1
976.1, 96, 13.04.2023, 13:50, 32.9, 1.3, 154.9738, 2.6, 13.4
976.1, 12, 13.04.2023, 13:50, 32.9, 1.3, 357.5649, 2.6, 7.6
976.1, 97, 13.04.2023, 13:50, 32.9, 1.3, 156.6909, 2.6, 8
976.1, 54, 13.04.2023, 13:50, 32.9, 1.3, 363.4078, 2.6, 6.9
976.1, 91, 13.04.2023, 13:50, 32.9, 1.3, 156.7183, 2.6, 13.8
976.1, 14, 13.04.2023, 13:50, 32.9, 1.3, 363.4078, 2.6, 4.8
976.1, 98, 13.04.2023, 13:50, 32.9, 1.3, 156.6909, 2.6, 9.1
976.1, 55, 13.04.2023, 13:50, 32.9, 1.3, 371.4689, 2.6, 8.6
976.1, 16, 13.04.2023, 13:50, 33.1, 1.3, 361.5361, 0.8, 11.6
976.1, 93, 13.04.2023, 13:50, 33.1, 1.3, 157.2225, 0.8, 8.6
976.1, 99, 13.04.2023, 13:50, 33.1, 1.3, 157.172, 0.8, 10.5
976.1, 53, 13.04.2023, 13:51, 33.1, 1.3, 361.5613, 0.8, 8.2
976.1, 56, 13.04.2023, 13:51, 33.1, 1.3, 361.5613, 0.8, 8.5
976.1, 100, 13.04.2023, 13:51, 33.1, 1.3, 157.2225, 0.8, 12.4
976.1, 108, 13.04.2023, 13:51, 33.1, 1.3, 157.2225, 0.8, 17.6
976.1, 60, 13.04.2023, 13:51, 33.1, 1.3, 371.4689, 0.8, 15.9
976.1, 57, 13.04.2023, 13:51, 33.1, 1.3, 371.4689, 0.8, 12.7
976.1, 101, 13.04.2023, 13:51, 33.1, 1.3, 157.2225, 0.8, 15.3
976.1, 61, 13.04.2023, 13:51, 33.1, 1.3, 374.7937, 0.8, 10.6
976.1, 58, 13.04.2023, 13:51, 33.1, 1.3, 357.1156, 0.8, 8.6
976.1, 111, 13.04.2023, 13:51, 33.1, 1.3, 157.5238, 0.8, 12.8
976.1, 110, 13.04.2023, 13:51, 33.7, 1.4, 157.9233, 2.5, 14.7
976.1, 62, 13.04.2023, 13:51, 33.7, 1.4, 374.7937, 2.5, 9.7
976.1, 112, 13.04.2023, 13:51, 33.7, 1.4, 157.5238, 2.5, 12.9
976.1, 115, 13.04.2023, 13:51, 33.7, 1.4, 155.4179, 2.5, 18.2
976.1, 63, 13.04.2023, 13:51, 33.7, 1.4, 374.7937, 2.5, 13.8
976.1, 116, 13.04.2023, 13:51, 33.7, 1.4, 155.4179, 2.5, 15.7
976.1, 122, 13.04.2023, 13:51, 33.7, 1.4, 374.7937, 2.5, 22.9
976.1, 65, 13.04.2023, 13:51, 33.7, 1.4, 374.4189, 2.5, 16
976.1, 126, 13.04.2023, 13:51, 34.6, 1.4, 374.4189, 2.2, 11.7
976.1, 117, 13.04.2023, 13:51, 34.6, 1.4, 157.6535, 2.2, 14
976.1, 66, 13.04.2023, 13:51, 34.6, 1.4, 374.4189, 2.2, 19.2
976.1, 68, 13.04.2023, 13:51, 34.6, 1.4, 374.4189, 2.2, 16
976.1, 2, 13.04.2023, 13:51, 34.6, 1.4, 374.4189, 2.2, 12.2
976.1, 123, 13.04.2023, 13:51, 34.6, 1.4, 155.5018, 2.2, 12
976.1, 54, 13.04.2023, 13:51, 34.6, 1.4, 333.4441, 2.2, 8.1
976.1, 69, 13.04.2023, 13:51, 34.6, 1.4, 378.9677, 2.2, 18.7
976.1, 3, 13.04.2023, 13:51, 34.6, 1.4, 378.9677, 2.2, 8.4
976.1, 55, 13.04.2023, 13:51, 35.1, 1.4, 378.9677, 2.2, 9.6
976.1, 17, 13.04.2023, 13:52, 35.1, 1.4, 156.1011, 2.2, 16.9
976.1, 5, 13.04.2023, 13:52, 35.1, 1.4, 359.4714, 2.2, 13.4
976.1, 71, 13.04.2023, 13:52, 35.1, 1.4, 378.9677, 2.2, 18.5
976.1, 56, 13.04.2023, 13:52, 35.1, 1.4, 359.4714, 2.2, 9.5
976.1, 7, 13.04.2023, 13:52, 35.1, 1.4, 334.6716, 2.2, 12.4
976.1, 18, 13.04.2023, 13:52, 35.1, 1.4, 156.1011, 2.2, 10.5
976.1, 74, 13.04.2023, 13:52, 35.1, 1.4, 378.9677, 2.2, 19.7
976.1, 8, 13.04.2023, 13:52, 35.1, 1.4, 334.6716, 2.2, 10.5
976.1, 57, 13.04.2023, 13:52, 35.1, 1.4, 377.0125, 2.2, 11.3
976.1, 21, 13.04.2023, 13:52, 34.8, 1.5, 333.1387, 2.5, 16.7
976.1, 72, 13.04.2023, 13:52, 34.8, 1.5, 377.0561, 2.5, 9
976.1, 105, 13.04.2023, 13:52, 34.8, 1.5, 156.2413, 2.5, 16.5
976.1, 29, 13.04.2023, 13:52, 35.2, 1.5, 377.0561, 2.3, 17
976.1, 22, 13.04.2023, 13:52, 35.2, 1.5, 323.1792, 2.3, 11.9
976.1, 113, 13.04.2023, 13:52, 35.2, 1.5, 377.0561, 2.3, 18.3
976.1, 107, 13.04.2023, 13:52, 35.2, 1.5, 377.0561, 2.3, 18.2
976.1, 30, 13.04.2023, 13:52, 35.2, 1.5, 377.0561, 2.3, 13
976.1, 114, 13.04.2023, 13:52, 35.2, 1.5, 377.0561, 2.3, 18.3
976.1, 23, 13.04.2023, 13:52, 35.2, 1.5, 157.4828, 2.3, 6.4
976.1, 109, 13.04.2023, 13:52, 35.2, 1.5, 154.7744, 2.3, 13.3
976.1, 31, 13.04.2023, 13:52, 35.2, 1.5, 377.0561, 2.3, 14.3
976.1, 54, 13.04.2023, 13:52, 35.2, 1.5, 335.3013, 2.3, 9
976.1, 24, 13.04.2023, 13:52, 35.2, 1.5, 155.7596, 2.3, 16.2
976.1, 118, 13.04.2023, 13:52, 35.2, 1.5, 154.7455, 2.3, 13.5
976.1, 33, 13.04.2023, 13:52, 34.9, 1.5, 376.8938, 2.4, 13.6
976.1, 119, 13.04.2023, 13:53, 34.9, 1.5, 155.7596, 2.4, 13.1
976.1, 55, 13.04.2023, 13:53, 34.9, 1.5, 376.8938, 2.4, 10.3
976.1, 25, 13.04.2023, 13:53, 34.9, 1.5, 376.8938, 2.4, 6
976.1, 34, 13.04.2023, 13:53, 34.9, 1.5, 376.8938, 2.4, 20.5
976.1, 121, 13.04.2023, 13:53, 34.9, 1.5, 155.7596, 2.4, 15.4
976.1, 56, 13.04.2023, 13:53, 34.9, 1.5, 365.01, 2.4, 10.2
976.1, 35, 13.04.2023, 13:53, 34.9, 1.5, 376.8938, 2.4, 13.7
976.1, 124, 13.04.2023, 13:53, 34.9, 1.5, 155.1443, 2.4, 15
976.1, 57, 13.04.2023, 13:53, 34.9, 1.5, 385.352, 2.4, 12.1
976.1, 36, 13.04.2023, 13:53, 34.9, 1.5, 385.352, 2.4, 13
976.1, 125, 13.04.2023, 13:53, 34.9, 1.5, 156.6872, 2.4, 15.6
976.1, 44, 13.04.2023, 13:53, 33.9, 1.4, 385.352, 1, 12.5
976.1, 58, 13.04.2023, 13:53, 33.9, 1.4, 380.6863, 1, 10.3
976.1, 37, 13.04.2023, 13:53, 33.9, 1.4, 385.352, 1, 9.8
976.1, 1, 13.04.2023, 13:53, 33.9, 1.4, 385.352, 1, 13.3
976.1, 45, 13.04.2023, 13:53, 33.9, 1.4, 385.352, 1, 14.2
976.1, 38, 13.04.2023, 13:53, 33.9, 1.4, 385.352, 1, 9.9
976.1, 64, 13.04.2023, 13:53, 33.9, 1.4, 385.352, 1, 16.2
976.1, 4, 13.04.2023, 13:53, 33.9, 1.4, 380.6863, 1, 9.2
976.1, 47, 13.04.2023, 13:53, 33.9, 1.4, 385.4417, 1, 14.8
976.1, 6, 13.04.2023, 13:53, 33.9, 1.4, 342.6044, 1, 6.9
976.1, 39, 13.04.2023, 13:53, 33.9, 1.4, 385.4417, 1, 17.5
976.1, 72, 13.04.2023, 13:53, 33.9, 1.4, 385.4417, 1, 9.7
976.1, 40, 13.04.2023, 13:53, 33.1, 1.4, 385.4417, 3.1, 13.2
976.1, 9, 13.04.2023, 13:53, 33.1, 1.4, 385.4417, 3.1, 12.2
976.1, 113, 13.04.2023, 13:53, 33.1, 1.4, 385.4417, 3.1, 18.9
976.1, 48, 13.04.2023, 13:53, 33.1, 1.4, 385.4417, 3.1, 11.6
976.1, 114, 13.04.2023, 13:53, 33.1, 1.4, 385.4417, 3.1, 18.8
976.1, 11, 13.04.2023, 13:53, 33.1, 1.4, 385.4417, 3.1, 11.5
976.1, 41, 13.04.2023, 13:53, 33.1, 1.4, 385.4417, 3.1, 21.8
976.1, 59, 13.04.2023, 13:53, 33.1, 1.4, 379.4871, 3.1, 14.8
976.1, 12, 13.04.2023, 13:53, 33.1, 1.4, 378.9187, 3.1, 8.7
976.1, 54, 13.04.2023, 13:53, 33.1, 1.4, 330.3563, 3.1, 9.6
976.1, 50, 13.04.2023, 13:53, 33.1, 1.4, 330.3563, 3.1, 12.5
976.1, 75, 13.04.2023, 13:54, 32.6, 1.4, 153.6367, 2.3, 9.3
976.1, 14, 13.04.2023, 13:54, 32.6, 1.4, 330.3563, 2.3, 5.3
976.1, 55, 13.04.2023, 13:54, 32.6, 1.4, 379.4871, 2.3, 10.9
976.1, 16, 13.04.2023, 13:54, 32.6, 1.4, 330.3563, 2.3, 12.7
976.1, 56, 13.04.2023, 13:54, 32.6, 1.4, 370.831, 2.3, 10.6
976.1, 53, 13.04.2023, 13:54, 32.6, 1.4, 370.831, 2.3, 8.4
976.1, 57, 13.04.2023, 13:54, 32.6, 1.4, 376.5935, 2.3, 12.9
976.1, 60, 13.04.2023, 13:54, 32.2, 1.5, 376.5935, 1.5, 18.6
976.1, 58, 13.04.2023, 13:54, 32.2, 1.5, 370.831, 1.5, 11.1
976.1, 61, 13.04.2023, 13:54, 32.2, 1.5, 376.5935, 1.5, 11.2
976.1, 64, 13.04.2023, 13:54, 32.2, 1.5, 374.0661, 1.5, 16.8
976.1, 62, 13.04.2023, 13:54, 32.2, 1.5, 374.0661, 1.5, 9.5
976.1, 72, 13.04.2023, 13:54, 32.2, 1.5, 374.0661, 1.5, 10.1
976.1, 63, 13.04.2023, 13:54, 32.2, 1.5, 374.0661, 1.5, 15.1
976.1, 65, 13.04.2023, 13:54, 31.9, 1.5, 374.0661, 1.8, 17.9
976.1, 113, 13.04.2023, 13:54, 31.9, 1.5, 374.0661, 1.8, 19.6
976.1, 114, 13.04.2023, 13:54, 31.9, 1.5, 371.1676, 1.8, 19.5
976.1, 66, 13.04.2023, 13:54, 31.9, 1.5, 371.1676, 1.8, 20.5
976.1, 68, 13.04.2023, 13:55, 31.9, 1.5, 371.1676, 1.8, 18.6
976.1, 54, 13.04.2023, 13:55, 31.9, 1.5, 327.6914, 1.8, 10.1
976.1, 69, 13.04.2023, 13:55, 31.5, 1.5, 371.1676, 1.2, 19.7
976.1, 55, 13.04.2023, 13:55, 31.5, 1.5, 371.1676, 1.2, 11.4
976.1, 71, 13.04.2023, 13:55, 31.5, 1.5, 363.6552, 1.2, 20.6
976.1, 56, 13.04.2023, 13:55, 31.5, 1.5, 339.0929, 1.2, 11.2
976.1, 74, 13.04.2023, 13:55, 31.5, 1.5, 363.6552, 1.2, 21.2
976.1, 57, 13.04.2023, 13:55, 30.6, 1.5, 363.6552, 1.6, 13.7
976.1, 78, 13.04.2023, 13:55, 30.6, 1.5, 155.8231, 1.6, 14
976.1, 58, 13.04.2023, 13:55, 30.6, 1.5, 339.0929, 1.6, 12
976.1, 102, 13.04.2023, 13:55, 30.6, 1.5, 153.4229, 1.6, 16.8
976.1, 64, 13.04.2023, 13:55, 30.6, 1.5, 358.4354, 1.6, 17.3
976.1, 104, 13.04.2023, 13:55, 30.6, 1.5, 153.4229, 1.6, 14.4
976.1, 72, 13.04.2023, 13:55, 30.5, 1.5, 358.4354, 0.2, 11
976.1, 105, 13.04.2023, 13:55, 30.5, 1.5, 155.3717, 0.2, 20.6
976.1, 113, 13.04.2023, 13:55, 30.5, 1.5, 359.7015, 0.2, 20.4
976.1, 107, 13.04.2023, 13:55, 30.5, 1.5, 359.7015, 0.2, 21.7
976.1, 2, 13.04.2023, 13:55, 30.5, 1.5, 359.7015, 0.2, 13.7
976.1, 114, 13.04.2023, 13:55, 30.5, 1.5, 359.7015, 0.2, 20.1
976.1, 3, 13.04.2023, 13:56, 30.5, 1.5, 359.7015, 0.2, 8.2
976.1, 109, 13.04.2023, 13:56, 30.5, 1.5, 154.3215, 0.2, 17.4
976.1, 54, 13.04.2023, 13:56, 30.5, 1.6, 321.5506, 0.5, 10.9
976.1, 5, 13.04.2023, 13:56, 30.5, 1.6, 332.3484, 0.5, 14.8
976.1, 118, 13.04.2023, 13:56, 30.5, 1.6, 156.1642, 0.5, 17.3
976.1, 55, 13.04.2023, 13:56, 30.5, 1.6, 357.7479, 0.5, 12.1
976.1, 7, 13.04.2023, 13:56, 30.5, 1.6, 319.0185, 0.5, 13.5
976.1, 119, 13.04.2023, 13:56, 30.5, 1.6, 156.4533, 0.5, 18
976.1, 8, 13.04.2023, 13:56, 30.5, 1.6, 319.0185, 0.5, 11.7
976.1, 56, 13.04.2023, 13:56, 30.5, 1.6, 330.7278, 0.5, 12.2
976.1, 26, 13.04.2023, 13:56, 30.7, 1.7, 357.7479, 1, 19.2
976.1, 57, 13.04.2023, 13:56, 30.7, 1.7, 357.7479, 1, 14.7
976.1, 27, 13.04.2023, 13:56, 30.7, 1.7, 356.0271, 1, 17.9
976.1, 58, 13.04.2023, 13:56, 30.7, 1.7, 338.4494, 1, 12.6
976.1, 28, 13.04.2023, 13:56, 30.7, 1.7, 356.0271, 1, 18.9
976.1, 1, 13.04.2023, 13:56, 30.7, 1.7, 356.0271, 1, 15.7
976.1, 17, 13.04.2023, 13:56, 30.7, 1.7, 154.2145, 1, 19.4
976.1, 64, 13.04.2023, 13:56, 30.7, 1.7, 356.0271, 1, 18.2
976.1, 4, 13.04.2023, 13:56, 30.4, 1.7, 338.4494, 1.1, 10.7
976.1, 29, 13.04.2023, 13:56, 30.4, 1.7, 356.0271, 1.1, 19.5
976.1, 18, 13.04.2023, 13:56, 30.4, 1.7, 154.2145, 1.1, 13.4
976.1, 72, 13.04.2023, 13:56, 30.4, 1.7, 356.0271, 1.1, 11.6
976.1, 6, 13.04.2023, 13:56, 30.4, 1.7, 325.4529, 1.1, 9.2
